year,where_coordinates,latitude,longitude,geom_wkt,country,region,best
2018,São Gonçalo do Amarante town,-3.60722,-38.96833,POINT (-38.968330 -3.607220),Brazil,Americas,1
2018,Srinagar town,34.080399,74.82338299999999,POINT (74.823383 34.080399),India,Asia,2
2018,Benue state,7.3333330000000005,8.75,POINT (8.750000 7.333333),Nigeria,Africa,31
2018,Dih Bala district,34.088452000000004,70.44381800000001,POINT (70.443818 34.088452),Afghanistan,Asia,3
2018,Jasiira village,1.950114,45.180923,POINT (45.180923 1.950114),Somalia,Africa,0
2018,Oku village,6.25,10.43333,POINT (10.433330 6.250000),Cameroon,Africa,1
2018,Ogba-Egbema-Ndoni lga,5.341667,6.655556,POINT (6.655556 5.341667),Nigeria,Africa,1
2018,Bazar Qala village,36.369,64.8877,POINT (64.887700 36.369000),Afghanistan,Asia,10
2018,Oicha town,0.69782,29.518629999999998,POINT (29.518630 0.697820),DR Congo (Zaire),Africa,3
2018,Logomani town,12.19763,14.0223,POINT (14.022300 12.197630),Nigeria,Africa,4
2018,Shahrak district,34.093087,64.338716,POINT (64.338716 34.093087),Afghanistan,Asia,2
2018,Chiapas state,16.5,-92.5,POINT (-92.500000 16.500000),Mexico,Americas,2
2018,Al-Ḩudaydah town,14.797812,42.954516,POINT (42.954516 14.797812),Yemen (North Yemen),Middle East,3
2018,Beni town,0.5,29.466666999999998,POINT (29.466667 0.500000),DR Congo (Zaire),Africa,3
2018,Bayt al Faqīh town,14.516353,43.324459000000004,POINT (43.324459 14.516353),Yemen (North Yemen),Middle East,21
2018,Mexicali town,32.62781,-115.45446000000001,POINT (-115.454460 32.627810),Mexico,Americas,1
2018,Kuran Wa Munjan district,35.928047,70.770578,POINT (70.770578 35.928047),Afghanistan,Asia,26
2018,Djenné cercle,13.958393,-4.618199,POINT (-4.618199 13.958393),Mali,Africa,4
2018,Yogbo village,7.9974,8.4467,POINT (8.446700 7.997400),Nigeria,Africa,1
2018,Guma lga,7.96667,8.76667,POINT (8.766670 7.966670),Nigeria,Africa,2
2018,Tral town,33.919908,75.11783199999999,POINT (75.117832 33.919908),India,Asia,1
2018,Kreri village,34.159137,74.499328,POINT (74.499328 34.159137),India,Asia,2
2018,Arwani village,33.789165000000004,75.051734,POINT (75.051734 33.789165),India,Asia,4
2018,Maydan Shahr town,34.395614,68.866179,POINT (68.866179 34.395614),Afghanistan,Asia,6
2018,Nad Ali district (Marja),31.625940999999997,63.861444999999996,POINT (63.861445 31.625941),Afghanistan,Asia,8
2018,Shinwar district (Ghani Khel),34.189706,70.83042900000001,POINT (70.830429 34.189706),Afghanistan,Asia,0
2018,Waygal district,35.227695000000004,71.02837199999999,POINT (71.028372 35.227695),Afghanistan,Asia,5
2018,Honi Sayidan village,33.97692,69.02114,POINT (69.021140 33.976920),Afghanistan,Asia,2
2018,Dih Bala district,34.088452000000004,70.44381800000001,POINT (70.443818 34.088452),Afghanistan,Asia,0
2018,Kot district,34.155777,70.598827,POINT (70.598827 34.155777),Afghanistan,Asia,0
2018,Şan‘ā’ city,15.354722,44.206666999999996,POINT (44.206667 15.354722),Yemen (North Yemen),Middle East,1
2018,Aawapalli village,18.588525,80.770553,POINT (80.770553 18.588525),India,Asia,4
2018,Gashagar village,13.369010000000001,12.78577,POINT (12.785770 13.369010),Nigeria,Africa,2
2018,Coatzacoalcos municipality,18.12501,-94.38917,POINT (-94.389170 18.125010),Mexico,Americas,0
2018,Minatitlán municipality,17.78021,-94.41216,POINT (-94.412160 17.780210),Mexico,Americas,0
2018,Tijuana town,32.5027,-117.00371000000001,POINT (-117.003710 32.502700),Mexico,Americas,8
2018,Tshimbundu village,-6.357508999999999,23.133329999999997,POINT (23.133330 -6.357509),DR Congo (Zaire),Africa,2
2018,Tijuana town,32.5027,-117.00371000000001,POINT (-117.003710 32.502700),Mexico,Americas,1
2018,Srinagar town,34.080399,74.82338299999999,POINT (74.823383 34.080399),India,Asia,1
2018,Kandahar province,31.0,65.75,POINT (65.750000 31.000000),Afghanistan,Asia,6
2018,Sikwakira village,0.6328600000000001,29.49077,POINT (29.490770 0.632860),DR Congo (Zaire),Africa,8
2018,Fateh Sharkay village,34.236092,70.245193,POINT (70.245193 34.236092),Afghanistan,Asia,13
2018,Badakhshan province,36.75,72.0,POINT (72.000000 36.750000),Afghanistan,Asia,3
2018,Farah province,32.5,62.5,POINT (62.500000 32.500000),Afghanistan,Asia,3
2018,Baghlan province,35.75,69.0,POINT (69.000000 35.750000),Afghanistan,Asia,3
2018,Kandahar province,31.0,65.75,POINT (65.750000 31.000000),Afghanistan,Asia,3
2018,Zabul province,32.25,67.25,POINT (67.250000 32.250000),Afghanistan,Asia,2
2018,Ghazni province,33.33333,67.75,POINT (67.750000 33.333330),Afghanistan,Asia,2
2018,Paktika province,32.416667,68.75,POINT (68.750000 32.416667),Afghanistan,Asia,2
2018,Hussaini village,33.0665,66.8201,POINT (66.820100 33.066500),Afghanistan,Asia,20
2018,Al Fuqahā’ village,27.810990000000004,16.38953,POINT (16.389530 27.810990),Libya,Africa,3
2018,Al Fuqahā’ village,27.810990000000004,16.38953,POINT (16.389530 27.810990),Libya,Africa,2
2018,Fayzabad district (Jawzjan),36.699898,66.33085600000001,POINT (66.330856 36.699898),Afghanistan,Asia,1
2018,Logar province,34.0,69.25,POINT (69.250000 34.000000),Afghanistan,Asia,8
2018,Abuja city,9.083333,7.533333,POINT (7.533333 9.083333),Nigeria,Africa,39
2018,Basiyan locality,37.184722,44.254444,POINT (44.254444 37.184722),Iraq,Middle East,4
2018,Kabul city,34.531094,69.162796,POINT (69.162796 34.531094),Afghanistan,Asia,3
2018,Omna district,32.89111,68.807195,POINT (68.807195 32.891110),Afghanistan,Asia,1
2018,Pashtun Zarghun district,34.183465999999996,62.756055,POINT (62.756055 34.183466),Afghanistan,Asia,3
2018,Farah town,32.373795,62.1157,POINT (62.115700 32.373795),Afghanistan,Asia,3
2018,Khogyani district,34.227055,70.146752,POINT (70.146752 34.227055),Afghanistan,Asia,9
2018,Qaryat al Jāsimīyah village,35.181489,43.657451,POINT (43.657451 35.181489),Iraq,Middle East,1
2018,Bingöl province,39.083333,40.833333,POINT (40.833333 39.083333),Turkey,Middle East,2
2018,Kalungu localité,-1.48,28.58,POINT (28.580000 -1.480000),DR Congo (Zaire),Africa,4
2018,Qarabagh village,33.193359,68.104652,POINT (68.104652 33.193359),Afghanistan,Asia,36
2018,Darnah town,32.767041,22.636685999999997,POINT (22.636686 32.767041),Libya,Africa,5
2018,Middle Shabelle region,3.0,46.0,POINT (46.000000 3.000000),Somalia,Africa,1
2018,Hiran region,4.0,45.5,POINT (45.500000 4.000000),Somalia,Africa,1
2018,Monterrey town,25.675065,-100.318465,POINT (-100.318465 25.675065),Mexico,Americas,1
2018,Ghazni province,33.33333,67.75,POINT (67.750000 33.333330),Afghanistan,Asia,46
2018,Mexicali town,32.62781,-115.45446000000001,POINT (-115.454460 32.627810),Mexico,Americas,1
2018,Mexicali town,32.62781,-115.45446000000001,POINT (-115.454460 32.627810),Mexico,Americas,2
2018,Darnah town,32.767041,22.636685999999997,POINT (22.636686 32.767041),Libya,Africa,0
2018,Bambili town,6.005212,10.261574000000001,POINT (10.261574 6.005212),Cameroon,Africa,5
2018,Acapulco town,16.856932999999998,-99.901496,POINT (-99.901496 16.856933),Mexico,Americas,1
2018,Nilawaya village,18.511777,81.35364100000001,POINT (81.353641 18.511777),India,Asia,4
2018,Tral town,33.919908,75.11783199999999,POINT (75.117832 33.919908),India,Asia,2
2018,Mogadishu city,2.066667,45.366667,POINT (45.366667 2.066667),Somalia,Africa,1
2018,Khānaqīn town,34.348201,45.390648999999996,POINT (45.390649 34.348201),Iraq,Middle East,2
2018,Seneia town,34.918083,43.387067,POINT (43.387067 34.918083),Iraq,Middle East,36
2018,Ḩawījah town,35.324934000000006,43.768621,POINT (43.768621 35.324934),Iraq,Middle East,2
2018,Pol-e Charkhi prison,34.519721999999994,69.34777700000001,POINT (69.347777 34.519722),Afghanistan,Asia,8
2018,Qandil mountains,36.541111,44.996111,POINT (44.996111 36.541111),Iraq,Middle East,12
2018,Qaḑā’ Makhmūr,35.75,43.65,POINT (43.650000 35.750000),Iraq,Middle East,20
2018,Batangafo town,7.300818,18.283269,POINT (18.283269 7.300818),Central African Republic,Africa,0
2018,Batangafo town,7.300818,18.283269,POINT (18.283269 7.300818),Central African Republic,Africa,1
2018,Maiduguri town,11.84644,13.160274,POINT (13.160274 11.846440),Nigeria,Africa,9
2018,al-Ḩudaydah governorate,14.917317,43.192787,POINT (43.192787 14.917317),Yemen (North Yemen),Middle East,23
2018,Northern Iraq,36.166667,42.583333,POINT (42.583333 36.166667),Iraq,Middle East,11
2018,Al ‘Arish town,31.128659999999996,33.797117,POINT (33.797117 31.128660),Egypt,Middle East,11
2018,Mogadishu city,2.066667,45.366667,POINT (45.366667 2.066667),Somalia,Africa,4
2018,Maiduguri town,11.84644,13.160274,POINT (13.160274 11.846440),Nigeria,Africa,5
2018,Miqdādīyah town,33.978611,44.936944,POINT (44.936944 33.978611),Iraq,Middle East,1
2018,Dalori IDP camp,11.780306,13.224404999999999,POINT (13.224405 11.780306),Nigeria,Africa,2
2018,Igawa village,11.134310000000001,14.14165,POINT (14.141650 11.134310),Cameroon,Africa,4
2018,Almar district,35.956633000000004,64.295198,POINT (64.295198 35.956633),Afghanistan,Asia,8
2018,Malistan district,33.294478999999995,67.239648,POINT (67.239648 33.294479),Afghanistan,Asia,16
2018,Al-Ḩudaydah town,14.797812,42.954516,POINT (42.954516 14.797812),Yemen (North Yemen),Middle East,45
2018,Al-Ḩudaydah town,14.797812,42.954516,POINT (42.954516 14.797812),Yemen (North Yemen),Middle East,29
2018,Donets Basin Area,48.15,38.65,POINT (38.650000 48.150000),Ukraine,Europe,3
2018,Paletwa Township,21.374056,93.023824,POINT (93.023824 21.374056),Myanmar (Burma),Asia,0
2018,North Rakhine State,20.391694,93.17191700000001,POINT (93.171917 20.391694),Myanmar (Burma),Asia,0
2018,Abu Shakka village,7.717662,27.833076000000002,POINT (27.833076 7.717662),South Sudan,Africa,1
2018,Metropolitan mesoregion of Fortaleza,-3.6,-38.9,POINT (-38.900000 -3.600000),Brazil,Americas,57
2018,Al Minya town,28.109884,30.750299,POINT (30.750299 28.109884),Egypt,Middle East,7
2018,Mbaljuel village,11.00887,13.898188000000001,POINT (13.898188 11.008870),Cameroon,Africa,1
2018,Tanyong dalo village,6.811825999999999,101.429346,POINT (101.429346 6.811826),Thailand,Asia,2
2018,Ta'izz governorate,13.5,44.0,POINT (44.000000 13.500000),Yemen (North Yemen),Middle East,1
2018,Qaḑā’ al Ḩawījah,35.326978999999994,43.754214000000005,POINT (43.754214 35.326979),Iraq,Middle East,1
2018,Handwara town,34.397557,74.283085,POINT (74.283085 34.397557),India,Asia,1
2018,Gadchiroli District,19.890101,79.849712,POINT (79.849712 19.890101),India,Asia,2
2018,Qalatak village,34.7237,70.1282,POINT (70.128200 34.723700),Afghanistan,Asia,4
2018,Shamkat village,34.7301,70.0292,POINT (70.029200 34.730100),Afghanistan,Asia,3
2018,Tijuana town,32.5027,-117.00371000000001,POINT (-117.003710 32.502700),Mexico,Americas,1
2018,Tijuana town,32.5027,-117.00371000000001,POINT (-117.003710 32.502700),Mexico,Americas,1
2018,Tijuana town,32.5027,-117.00371000000001,POINT (-117.003710 32.502700),Mexico,Americas,1
2018,Qalatak village,34.7237,70.1282,POINT (70.128200 34.723700),Afghanistan,Asia,7
2018,Khogyani district,34.227055,70.146752,POINT (70.146752 34.227055),Afghanistan,Asia,18
2018,Dewagul valley,34.740322,70.880043,POINT (70.880043 34.740322),Afghanistan,Asia,13
2018,Mogadishu city,2.066667,45.366667,POINT (45.366667 2.066667),Somalia,Africa,4
2018,Baraboulé village,14.20655,-1.8531400000000002,POINT (-1.853140 14.206550),Burkina Faso,Africa,1
2018,Belhourou village,14.304879999999999,-1.05436,POINT (-1.054360 14.304880),Burkina Faso,Africa,1
2018,Arare Bridge,0.020658000000000003,42.690373,POINT (42.690373 0.020658),Somalia,Africa,4
2018,Qaysar district,35.641366,64.279081,POINT (64.279081 35.641366),Afghanistan,Asia,5
2018,Mashango village,-1.1428200000000002,29.115709000000003,POINT (29.115709 -1.142820),DR Congo (Zaire),Africa,5
2018,Tijuana town,32.5027,-117.00371000000001,POINT (-117.003710 32.502700),Mexico,Americas,1
2018,Tirin Kot town,32.62675,65.873313,POINT (65.873313 32.626750),Afghanistan,Asia,4
2018,Nazyan district,34.053832,70.827616,POINT (70.827616 34.053832),Afghanistan,Asia,11
2018,Sar Hawz village,35.590282,64.774101,POINT (64.774101 35.590282),Afghanistan,Asia,3
2018,Dawlatabad district (Faryab),36.53662,65.058995,POINT (65.058995 36.536620),Afghanistan,Asia,13
2018,Dwa Nazyano Kholeh village,34.019954999999996,70.83669300000001,POINT (70.836693 34.019955),Afghanistan,Asia,7
2018,Shirin Tagab district,36.251447999999996,64.83094799999999,POINT (64.830948 36.251448),Afghanistan,Asia,1
2018,Badpash sub-district,34.631821,69.928751,POINT (69.928751 34.631821),Afghanistan,Asia,6
2018,Nawa village,32.5509,65.7056,POINT (65.705600 32.550900),Afghanistan,Asia,1
2018,Khas Uruzgan district,32.997793,66.690348,POINT (66.690348 32.997793),Afghanistan,Asia,3
2018,Sikwakira village,0.6328600000000001,29.49077,POINT (29.490770 0.632860),DR Congo (Zaire),Africa,1
2018,Yaka Toot village,35.626045,64.829453,POINT (64.829453 35.626045),Afghanistan,Asia,1
2018,Sikwakira village,0.6328600000000001,29.49077,POINT (29.490770 0.632860),DR Congo (Zaire),Africa,7
2018,Dih Bala district,34.088452000000004,70.44381800000001,POINT (70.443818 34.088452),Afghanistan,Asia,15
2018,Oicha town,0.69782,29.518629999999998,POINT (29.518630 0.697820),DR Congo (Zaire),Africa,1
2018,Al-Ḩudaydah town,14.797812,42.954516,POINT (42.954516 14.797812),Yemen (North Yemen),Middle East,53
2018,Al-Ḩudaydah town,14.797812,42.954516,POINT (42.954516 14.797812),Yemen (North Yemen),Middle East,13
2018,Khudpora village,33.709391,74.835399,POINT (74.835399 33.709391),India,Asia,2
2018,Ciudad Juárez town,31.739444,-106.486944,POINT (-106.486944 31.739444),Mexico,Americas,3
2018,Ciudad Juárez town,31.739444,-106.486944,POINT (-106.486944 31.739444),Mexico,Americas,1
2018,Llano Largo town,16.82205,-99.81061,POINT (-99.810610 16.822050),Mexico,Americas,1
2018,Acapulco town,16.856932999999998,-99.901496,POINT (-99.901496 16.856933),Mexico,Americas,1
2018,Arare Bridge,0.020658000000000003,42.690373,POINT (42.690373 0.020658),Somalia,Africa,6
2018,Kirkūk province,35.25,44.166667,POINT (44.166667 35.250000),Iraq,Middle East,25
2018,Baghdād city,33.340582,44.400876000000004,POINT (44.400876 33.340582),Iraq,Middle East,2
2018,Gazabure village,12.89979,12.81882,POINT (12.818820 12.899790),Nigeria,Africa,8
2018,Umiray village,15.115642000000001,121.427508,POINT (121.427508 15.115642),Philippines,Asia,1
2018,Kabul-Logar highway (Logar province),34.101362,69.05363,POINT (69.053630 34.101362),Afghanistan,Asia,0
2018,Dangam district,35.000833,71.437913,POINT (71.437913 35.000833),Afghanistan,Asia,7
2018,Jar Quduq village,36.30003,65.48264300000001,POINT (65.482643 36.300030),Afghanistan,Asia,21
2018,Gula Khail village,34.7292,70.0157,POINT (70.015700 34.729200),Afghanistan,Asia,4
2018,Arogh village,31.91129,65.475386,POINT (65.475386 31.911290),Afghanistan,Asia,18
2018,Shahr-i Kohna village,37.1568,69.4462,POINT (69.446200 37.156800),Afghanistan,Asia,1
2018,Nagahan village,31.6431,65.5821,POINT (65.582100 31.643100),Afghanistan,Asia,2
2018,India-Bangladesh border (Murshidabad district),24.554505,88.095535,POINT (88.095535 24.554505),India,Asia,1
2018,Arghandab district (Zabul),32.511956,66.987372,POINT (66.987372 32.511956),Afghanistan,Asia,10
2018,Kamdesh district,35.483273,71.314533,POINT (71.314533 35.483273),Afghanistan,Asia,6
2018,Darnah town,32.767041,22.636685999999997,POINT (22.636686 32.767041),Libya,Africa,6
2018,Kukawa town,12.92475,13.566170000000001,POINT (13.566170 12.924750),Nigeria,Africa,17
2018,Bambu village,-1.0754,29.227199,POINT (29.227199 -1.075400),DR Congo (Zaire),Africa,1
2018,Bama lga,11.520589999999999,14.09661,POINT (14.096610 11.520590),Nigeria,Africa,3
2018,Beni town,0.5,29.466666999999998,POINT (29.466667 0.500000),DR Congo (Zaire),Africa,2
2018,Tarazá town,7.583583,-75.400684,POINT (-75.400684 7.583583),Colombia,Americas,1
2018,Al-Ḩudaydah town,14.797812,42.954516,POINT (42.954516 14.797812),Yemen (North Yemen),Middle East,1
2018,Shindand district,33.244188,62.359646999999995,POINT (62.359647 33.244188),Afghanistan,Asia,7
2018,Rubumba colline,-3.33641,29.65138,POINT (29.651380 -3.336410),Burundi,Africa,1
2018,"Bejangiwada town, Kalimela sub-district",18.139405,81.905612,POINT (81.905612 18.139405),India,Asia,5
2018,Tukaraq town,8.540153,47.789644,POINT (47.789644 8.540153),Somalia,Africa,4
2018,Murichaq village,35.806595,63.142708,POINT (63.142708 35.806595),Afghanistan,Asia,2
2018,Wali Muhammadi Shahid district,33.572292,68.289354,POINT (68.289354 33.572292),Afghanistan,Asia,19
2018,Miir Toqwo town,3.105424,45.852379,POINT (45.852379 3.105424),Somalia,Africa,4
2018,Sangcharak district,35.843671,66.33751600000001,POINT (66.337516 35.843671),Afghanistan,Asia,13
2018,Puli Khumri town,35.944583,68.715122,POINT (68.715122 35.944583),Afghanistan,Asia,3
2018,Gayan district,32.975215999999996,69.395751,POINT (69.395751 32.975216),Afghanistan,Asia,6
2018,Arghistan district,31.519681,66.552678,POINT (66.552678 31.519681),Afghanistan,Asia,18
2018,Maruf district,31.447533,67.25317700000001,POINT (67.253177 31.447533),Afghanistan,Asia,17
2018,Spin Ghbarga village,32.183189,67.014496,POINT (67.014496 32.183189),Afghanistan,Asia,1
2018,Shinwari district,35.119355999999996,68.970961,POINT (68.970961 35.119356),Afghanistan,Asia,4
2018,Alishing district,34.825480999999996,70.084213,POINT (70.084213 34.825481),Afghanistan,Asia,5
2018,Tijuana town,32.5027,-117.00371000000001,POINT (-117.003710 32.502700),Mexico,Americas,1
2018,Dand-i Ghori locality,35.960014,68.647213,POINT (68.647213 35.960014),Afghanistan,Asia,16
2018,Alingar district,34.822451,70.418087,POINT (70.418087 34.822451),Afghanistan,Asia,6
2018,Safanagri village,33.805187,75.020658,POINT (75.020658 33.805187),India,Asia,2
2018,Mogadishu city,2.066667,45.366667,POINT (45.366667 2.066667),Somalia,Africa,4
2018,Dara-i-Pech district (Manogai),34.95455,70.914272,POINT (70.914272 34.954550),Afghanistan,Asia,5
2018,Malam Fatori village,13.6734,13.3388,POINT (13.338800 13.673400),Nigeria,Africa,1
2018,Al-Ḩudaydah town,14.797812,42.954516,POINT (42.954516 14.797812),Yemen (North Yemen),Middle East,2
2018,Nazyan district,34.053832,70.827616,POINT (70.827616 34.053832),Afghanistan,Asia,23
2018,Nangarhar province,34.33333,70.41667,POINT (70.416670 34.333330),Afghanistan,Asia,14
2018,Nangarhar province,34.33333,70.41667,POINT (70.416670 34.333330),Afghanistan,Asia,6
2018,Pashtun Kot district,35.821369,64.765051,POINT (64.765051 35.821369),Afghanistan,Asia,5
2018,Sangcharak district,35.843671,66.33751600000001,POINT (66.337516 35.843671),Afghanistan,Asia,4
2018,Nagorno-Karabakh,40.0,46.583333,POINT (46.583333 40.000000),Azerbaijan,Europe,1
2018,Banke Bazaar town,24.535752,84.704994,POINT (84.704994 24.535752),India,Asia,1
2018,Kenyiba village,3.830767,31.578803999999998,POINT (31.578804 3.830767),South Sudan,Africa,17
2018,Pogol Diamé camp,14.495829999999998,-0.91871,POINT (-0.918710 14.495830),Burkina Faso,Africa,8
2018,Al Qayfa area,14.533332999999999,45.066666999999995,POINT (45.066667 14.533333),Yemen (North Yemen),Middle East,14
2018,Mogadishu city,2.066667,45.366667,POINT (45.366667 2.066667),Somalia,Africa,1
2018,Mamundioma locality,0.681276,29.590576000000002,POINT (29.590576 0.681276),DR Congo (Zaire),Africa,2
2018,San Luis Potosí state,22.5,-100.5,POINT (-100.500000 22.500000),Mexico,Americas,0
2018,Al-Ḩudaydah town,14.797812,42.954516,POINT (42.954516 14.797812),Yemen (North Yemen),Middle East,1
2018,Mosul town,36.335,43.118889,POINT (43.118889 36.335000),Iraq,Middle East,4
2018,Bacheli village,18.702978,81.250113,POINT (81.250113 18.702978),India,Asia,5
2018,Ciudad Mendoza town,18.803333,-97.18083299999999,POINT (-97.180833 18.803333),Mexico,Americas,1
2018,Wali Muhammadi Shahid district,33.572292,68.289354,POINT (68.289354 33.572292),Afghanistan,Asia,8
2018,Wardak province,34.25,68.0,POINT (68.000000 34.250000),Afghanistan,Asia,5
2018,Farah town,32.373795,62.1157,POINT (62.115700 32.373795),Afghanistan,Asia,8
2018,Jaghuri district,33.143458,67.469893,POINT (67.469893 33.143458),Afghanistan,Asia,2
2018,Marchal village,34.0604,70.7946,POINT (70.794600 34.060400),Afghanistan,Asia,5
2018,Archi district,36.972465,69.16328399999999,POINT (69.163284 36.972465),Afghanistan,Asia,4
2018,Ciudad Mendoza town,18.803333,-97.18083299999999,POINT (-97.180833 18.803333),Mexico,Americas,4
2018,Fateh Abad village,34.358230999999996,70.217529,POINT (70.217529 34.358231),Afghanistan,Asia,1
2018,Namak Ab district,36.462299,69.72000200000001,POINT (69.720002 36.462299),Afghanistan,Asia,1
2018,Somalia,6.0,48.0,POINT (48.000000 6.000000),Somalia,Africa,7
2018,Rengania village,24.626673,84.628074,POINT (84.628074 24.626673),India,Asia,1
2018,Luhansk town,48.566666999999995,39.3,POINT (39.300000 48.566667),Ukraine,Europe,2
2018,Kinshasa city,-4.329722,15.315,POINT (15.315000 -4.329722),DR Congo (Zaire),Africa,2
2018,Borno state,11.5,13.0,POINT (13.000000 11.500000),Nigeria,Africa,0
2018,Silao municipality,20.947564,-101.42934699999999,POINT (-101.429347 20.947564),Mexico,Americas,1
2018,Mogadishu city,2.066667,45.366667,POINT (45.366667 2.066667),Somalia,Africa,65
2018,Talagala village,11.22824,12.315610000000001,POINT (12.315610 11.228240),Nigeria,Africa,3
2018,Al-Ḩudaydah town,14.797812,42.954516,POINT (42.954516 14.797812),Yemen (North Yemen),Middle East,2
2018,Dar Ganie Gund,34.004584,75.08739399999999,POINT (75.087394 34.004584),India,Asia,1
2018,Akhnoor town,32.880953000000005,74.699188,POINT (74.699188 32.880953),India,Asia,1
2018,Melbourne town,-37.813611,144.963056,POINT (144.963056 -37.813611),Australia,Asia,1
2018,Khwaja Ghar district,37.018128999999995,69.405498,POINT (69.405498 37.018129),Afghanistan,Asia,10
2018,Donetsk Oblast,48.14,37.74,POINT (37.740000 48.140000),Ukraine,Europe,2
2018,Melbourne town,-37.813611,144.963056,POINT (144.963056 -37.813611),Australia,Asia,1
2018,Aq Tepa village,36.9719,68.5776,POINT (68.577600 36.971900),Afghanistan,Asia,15
2018,Wata Pur village,34.9199,71.0915,POINT (71.091500 34.919900),Afghanistan,Asia,2
2018,Şemdinli district,37.3,44.566666999999995,POINT (44.566667 37.300000),Turkey,Middle East,7
2018,Muqur district (Badghis),35.178889,63.090612,POINT (63.090612 35.178889),Afghanistan,Asia,4
2018,Fayzabad town,37.116638,70.580022,POINT (70.580022 37.116638),Afghanistan,Asia,4
2018,Quetta Town,30.183333,67.0,POINT (67.000000 30.183333),Pakistan,Asia,2
2018,Tijuana town,32.5027,-117.00371000000001,POINT (-117.003710 32.502700),Mexico,Americas,1
2018,Tijuana municipality,32.50223,-116.97211999999999,POINT (-116.972120 32.502230),Mexico,Americas,1
2018,Tijuana town,32.5027,-117.00371000000001,POINT (-117.003710 32.502700),Mexico,Americas,1
2018,Tijuana town,32.5027,-117.00371000000001,POINT (-117.003710 32.502700),Mexico,Americas,1
2018,Qalay-I-Zal district,36.896746,68.36106099999999,POINT (68.361061 36.896746),Afghanistan,Asia,18
2018,Archi district,36.972465,69.16328399999999,POINT (69.163284 36.972465),Afghanistan,Asia,17
2018,Hobyo town,5.351389,48.525556,POINT (48.525556 5.351389),Somalia,Africa,1
2018,Mogadishu city,2.066667,45.366667,POINT (45.366667 2.066667),Somalia,Africa,2
2018,Deribat town,13.080910000000001,24.51944,POINT (24.519440 13.080910),Sudan,Africa,17
2018,Jere lga,11.89912,13.29155,POINT (13.291550 11.899120),Nigeria,Africa,1
2018,Mayimoya village,0.7651220000000001,29.569722,POINT (29.569722 0.765122),DR Congo (Zaire),Africa,6
2018,Pulwama District,33.836438,74.934837,POINT (74.934837 33.836438),India,Asia,2
2018,"LoC, Sunderbani Sector",33.053693,74.457382,POINT (74.457382 33.053693),India,Asia,1
2018,Mazari Sharif town,36.700067,67.116647,POINT (67.116647 36.700067),Afghanistan,Asia,1
2018,Falol Bala village,36.2077,69.264,POINT (69.264000 36.207700),Afghanistan,Asia,16
2018,Chaparhar district,34.290817,70.371911,POINT (70.371911 34.290817),Afghanistan,Asia,0
2018,Mir Abad village,36.894,65.0708,POINT (65.070800 36.894000),Afghanistan,Asia,4
2018,Nani village,33.395992,68.352592,POINT (68.352592 33.395992),Afghanistan,Asia,10
2018,Ali Khel (Jaji) town,33.942451,69.712029,POINT (69.712029 33.942451),Afghanistan,Asia,7
2018,Ghazni province,33.33333,67.75,POINT (67.750000 33.333330),Afghanistan,Asia,0
2018,Shahbaz village,33.305096,68.486496,POINT (68.486496 33.305096),Afghanistan,Asia,9
2018,Kot district,34.155777,70.598827,POINT (70.598827 34.155777),Afghanistan,Asia,0
2018,Nazyan district,34.053832,70.827616,POINT (70.827616 34.053832),Afghanistan,Asia,0
2018,Koro cercle,14.339856,-2.9486790000000003,POINT (-2.948679 14.339856),Mali,Africa,0
2018,Al-Ḩudaydah town,14.797812,42.954516,POINT (42.954516 14.797812),Yemen (North Yemen),Middle East,7
2018,Tijuana town,32.5027,-117.00371000000001,POINT (-117.003710 32.502700),Mexico,Americas,1
2018,Beni town,0.5,29.466666999999998,POINT (29.466667 0.500000),DR Congo (Zaire),Africa,6
2018,Al-Ḩudaydah town,14.797812,42.954516,POINT (42.954516 14.797812),Yemen (North Yemen),Middle East,61
2018,Khogyani district,34.227055,70.146752,POINT (70.146752 34.227055),Afghanistan,Asia,3
2018,"LoC, Nowshera Sector",33.063846000000005,74.215085,POINT (74.215085 33.063846),India,Asia,1
2018,Ndu village,6.426189,10.793724000000001,POINT (10.793724 6.426189),Cameroon,Africa,3
2018,Narang district,34.799642999999996,71.003535,POINT (71.003535 34.799643),Afghanistan,Asia,0
2018,Kirundo commune,-2.58472,30.09722,POINT (30.097220 -2.584720),Burundi,Africa,1
2018,Bedre village,19.219573,80.724243,POINT (80.724243 19.219573),India,Asia,1
2018,Gome village,19.868547,80.905937,POINT (80.905937 19.868547),India,Asia,1
2018,Handwara town,34.397557,74.283085,POINT (74.283085 34.397557),India,Asia,1
2018,Kanker District,20.2719,81.4931,POINT (81.493100 20.271900),India,Asia,2
2018,Shinwar district (Ghani Khel),34.189706,70.83042900000001,POINT (70.830429 34.189706),Afghanistan,Asia,6
2018,Zaina Pora town,33.796232,75.011604,POINT (75.011604 33.796232),India,Asia,4
2018,Farah province,32.5,62.5,POINT (62.500000 32.500000),Afghanistan,Asia,6
2018,Dom Qalah village,35.70746,65.20291999999999,POINT (65.202920 35.707460),Afghanistan,Asia,3
2018,Kumbo town,6.2,10.66667,POINT (10.666670 6.200000),Cameroon,Africa,1
2018,Khan Younis town,31.344444,34.303056,POINT (34.303056 31.344444),Israel,Middle East,8
2018,Barenkot Payen village,32.3922,62.0672,POINT (62.067200 32.392200),Afghanistan,Asia,2
